_id,continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,case_status
69b53d27c888b99764357294,Asia,Bachelor's,N,N,646,2010,West,7062.26,Year,Y,Denied
69b53d27c888b997643574f0,Europe,Bachelor's,N,N,3099,1982,Northeast,38543.05,Year,Y,Certified
69b53d26c888b99764353dbb,Asia,Bachelor's,N,N,844,1987,Northeast,123238.17,Year,Y,Certified
69b53d26c888b997643537ee,North America,Master's,N,N,3480,1995,West,247003.95,Year,Y,Denied
69b547f107de1f89d642d4fa,Europe,Master's,Y,N,214,2005,West,21945.77,Year,Y,Certified
69b547f107de1f89d642e91b,Asia,Master's,N,N,1913,2005,Northeast,212457.11,Year,N,Certified
69b53d27c888b99764356991,Asia,Bachelor's,N,N,2022,1924,Northeast,472.7602,Hour,Y,Denied
69b547f107de1f89d642be8d,South America,Master's,N,Y,2102,2010,Northeast,93930.25,Year,Y,Certified
69b53d26c888b99764354ccd,Oceania,Master's,Y,N,3218,1996,Midwest,68900.86,Year,Y,Certified
69b547f107de1f89d642d1b2,Asia,Bachelor's,Y,N,1980,2008,Northeast,105120.2,Year,Y,Certified
69b547f107de1f89d642db41,Asia,High School,Y,N,2872,2010,South,110859.54,Year,Y,Denied
69b53d26c888b997643523fc,Europe,Bachelor's,Y,N,2847,2010,West,36358.96,Year,Y,Certified
69b53d26c888b997643530fa,Asia,Bachelor's,Y,N,3517,1995,Island,83232.17,Year,Y,Certified
69b53d26c888b99764352a9b,Asia,Master's,N,N,3346,1998,West,106798.73,Year,Y,Certified
69b53d26c888b99764352f4f,Asia,Master's,N,N,2930,2003,Northeast,66058.4,Year,N,Certified
69b547f107de1f89d642d5c6,Asia,Master's,N,N,1175,1999,Midwest,85211.17,Year,Y,Certified
69b53d27c888b9976435748c,Asia,High School,Y,N,889,1998,Midwest,116599.12,Year,Y,Certified
69b547f107de1f89d642fa8e,Asia,Master's,N,N,3120,1908,Northeast,145360.14,Year,N,Certified
69b547f107de1f89d642a882,South America,Bachelor's,N,N,109,1979,West,649.6394,Hour,Y,Denied
69b547f107de1f89d642d933,Asia,Doctorate,Y,N,2587,1999,West,67296.45,Year,Y,Certified
69b53d26c888b99764354405,Asia,Bachelor's,Y,N,903,2011,West,73995.95,Year,Y,Certified
69b53d26c888b99764351da2,Europe,Master's,Y,N,777,2005,West,6702.24,Year,Y,Certified
69b53d26c888b99764354bd2,Asia,Master's,Y,N,918,1999,Midwest,114810.63,Year,Y,Certified
69b547f107de1f89d642dc1e,Asia,Master's,N,N,346,1995,Northeast,57972.3,Year,Y,Certified
69b53d27c888b9976435795b,North America,High School,Y,N,97,2013,Northeast,111518.59,Year,N,Denied
69b547f107de1f89d642d93b,Asia,Bachelor's,N,N,4353,1934,West,26400.72,Year,Y,Certified
69b53d26c888b99764353fa1,Asia,Master's,N,N,18801,2011,West,74133.15,Year,Y,Certified
69b547f107de1f89d642aace,Asia,Master's,Y,N,4599,1996,Northeast,58325.49,Year,Y,Certified
69b547f107de1f89d642ef31,Asia,Bachelor's,Y,N,2059,2013,Northeast,137334.06,Year,Y,Certified
69b53d26c888b9976435389b,Asia,Bachelor's,N,N,18934,2000,Midwest,133888.3,Year,Y,Certified
69b53d26c888b99764355c26,Asia,Master's,Y,N,1835,2006,Northeast,63891.04,Year,Y,Certified
69b53d26c888b99764354a16,Asia,Master's,Y,N,2052,1977,West,95716.28,Year,Y,Certified
69b53d26c888b99764353a68,Asia,Bachelor's,Y,N,47866,1973,West,113425.18,Year,Y,Certified
69b547f107de1f89d642df72,Asia,High School,Y,N,815,2010,Midwest,85224.78,Year,Y,Denied
69b53d26c888b99764351cdc,North America,Bachelor's,N,N,2753,1999,Northeast,40174.7,Year,Y,Denied
69b547f107de1f89d642b8de,Europe,Master's,Y,Y,85264,1978,Northeast,70486.66,Year,Y,Certified
69b547f107de1f89d642d3a7,Asia,Doctorate,Y,N,5160,1871,South,50995.81,Year,Y,Certified
69b53d26c888b99764354307,Asia,Master's,N,N,921,2002,Midwest,71738.38,Year,Y,Certified
69b547f107de1f89d642ca6b,Asia,Master's,N,Y,442,1892,South,108494.44,Year,Y,Certified
69b547f107de1f89d642c1ab,Asia,Bachelor's,N,N,2575,1977,South,975.6228,Hour,Y,Denied
69b547f107de1f89d642b2e6,Europe,Doctorate,Y,N,13333,2013,West,96377.18,Year,Y,Certified
69b547f107de1f89d642c492,Asia,High School,N,N,4054,1925,Northeast,112267.09,Year,Y,Denied
69b547f107de1f89d64302e0,Asia,Bachelor's,Y,N,3667,1998,West,113396.72,Year,Y,Certified
69b53d26c888b9976435289c,Asia,Master's,Y,N,4268,2008,South,228074.25,Year,N,Certified
69b53d26c888b99764353f8e,Asia,Bachelor's,Y,N,1561,1998,South,101124.28,Year,Y,Certified
69b547f107de1f89d642fb69,Asia,Bachelor's,N,Y,979,2004,South,144691.23,Year,Y,Certified
69b53d26c888b997643535b7,Asia,Master's,Y,N,3441,2006,West,30892.16,Year,Y,Certified
69b547f107de1f89d642a858,Europe,Doctorate,N,N,446,1958,Northeast,75854.49,Year,Y,Certified
69b547f107de1f89d642d154,Asia,Master's,Y,N,467,1953,Midwest,70772.67,Year,Y,Certified
69b547f107de1f89d642b1aa,Asia,Bachelor's,N,N,2395,1989,Northeast,43296.15,Year,Y,Denied
69b547f107de1f89d642c118,Europe,Bachelor's,Y,N,4681,1928,West,49865.19,Year,Y,Denied
69b53d26c888b997643521b7,North America,Bachelor's,N,N,3461,2005,South,118245.77,Year,N,Denied
69b547f107de1f89d642b2f4,Europe,Doctorate,Y,N,366,1909,Northeast,39712.14,Year,Y,Certified
69b53d26c888b99764355d1f,Asia,Bachelor's,N,N,2400,2000,Island,99101.77,Year,Y,Denied
69b53d27c888b99764356f83,Asia,Master's,N,N,2831,1945,Midwest,151394.28,Year,Y,Denied
69b547f107de1f89d642e0e6,Asia,Master's,N,N,1151,2001,Midwest,83429.94,Year,N,Certified
69b53d27c888b99764357305,Asia,Master's,Y,N,5863,2001,West,94926.47,Year,N,Denied
69b53d26c888b99764354d01,Asia,Master's,N,N,1981,1999,West,61865.65,Year,Y,Certified
69b547f107de1f89d642f015,Asia,Bachelor's,N,N,1471,2003,South,357.4301,Hour,Y,Denied
69b547f107de1f89d642ad0a,Asia,Master's,N,N,531,1961,South,51433.39,Year,Y,Certified
69b547f107de1f89d642bfd6,Asia,Bachelor's,N,N,92,1911,South,127288.25,Year,N,Certified
69b547f107de1f89d642b585,Asia,Bachelor's,N,N,4067,1885,Midwest,39900.47,Year,Y,Denied
69b53d26c888b99764351737,Europe,Doctorate,Y,N,5075,1981,Northeast,36028.54,Year,Y,Certified
69b547f107de1f89d642c483,Asia,Master's,Y,N,903,2007,Northeast,139253.22,Year,N,Certified
69b53d26c888b99764352aea,Asia,Bachelor's,N,N,3017,2010,Northeast,86145.21,Year,N,Denied
69b53d27c888b9976435740f,Asia,Master's,Y,Y,2777,2013,Midwest,48832.49,Year,Y,Denied
69b53d26c888b99764352724,Asia,Master's,N,N,4298,1993,Northeast,50834.53,Year,Y,Denied
69b547f107de1f89d642b6b2,Asia,Bachelor's,Y,N,1935,1993,Midwest,14888.27,Year,Y,Certified
69b53d26c888b997643536da,Asia,Bachelor's,Y,N,128,1947,South,51294.76,Year,Y,Certified
69b547f107de1f89d642b9d9,North America,Bachelor's,Y,N,2994,1993,West,112851.73,Year,Y,Denied
69b547f107de1f89d642fceb,Europe,Master's,Y,N,1461,2006,South,61090.77,Year,Y,Certified
69b547f107de1f89d642eee5,Asia,Master's,N,N,878,2000,Northeast,137492.79,Year,Y,Denied
69b547f107de1f89d64301b4,Europe,Doctorate,Y,N,1455,2004,South,50288.46,Year,Y,Certified
69b53d27c888b99764356cad,Asia,Master's,N,N,4783,1993,West,5267.05,Year,N,Denied
69b53d26c888b99764355c5e,Africa,High School,Y,Y,4068,2004,West,51060.2,Year,Y,Denied
69b53d27c888b99764357683,Europe,Master's,Y,N,4591,1995,Northeast,51962.44,Year,Y,Denied
69b547f107de1f89d642b8ba,Asia,Master's,Y,N,95849,1919,West,59802.43,Year,N,Certified
69b547f107de1f89d642d2cc,Europe,Bachelor's,Y,N,5264,1971,Northeast,144054.21,Year,N,Certified
69b53d27c888b9976435645c,Europe,Master's,Y,N,6046,1996,Northeast,35708.93,Year,Y,Certified
69b53d27c888b99764356bce,Asia,Master's,Y,N,1663,1998,Midwest,123447.58,Year,Y,Certified
69b547f107de1f89d642f8f5,Europe,Bachelor's,Y,N,197,1998,West,76246.29,Year,Y,Certified
69b53d27c888b997643571ee,Europe,Bachelor's,Y,Y,1367,1997,South,106455.88,Year,Y,Certified
69b53d26c888b99764354551,North America,Master's,N,N,893,2010,Midwest,36285.72,Year,Y,Certified
69b547f107de1f89d642b28a,Asia,Master's,Y,N,4048,2007,Midwest,137458.66,Year,Y,Certified
69b547f107de1f89d642e496,Asia,Bachelor's,Y,N,664,1987,South,74137.42,Year,Y,Denied
69b53d26c888b99764354968,Asia,Bachelor's,Y,N,215,1977,Midwest,183995.66,Year,Y,Certified
69b53d26c888b997643516b2,Africa,Master's,Y,N,2180,1992,Midwest,113637.4,Year,Y,Certified
69b53d27c888b997643578cc,North America,Master's,N,N,82953,1977,Northeast,42.7705,Hour,Y,Denied
69b547f107de1f89d642b298,Asia,Bachelor's,N,N,3526,1992,West,33539.87,Year,Y,Denied
69b53d26c888b99764354819,Europe,High School,N,N,4125,1971,South,189705.87,Year,Y,Denied
69b547f107de1f89d642bf55,Asia,Master's,Y,N,3935,1847,Northeast,33650.12,Year,Y,Certified
69b547f107de1f89d642df92,South America,Master's,Y,N,2423,1993,South,176975.96,Year,Y,Certified
69b547f107de1f89d642faf6,Asia,Master's,Y,N,3899,2012,Northeast,62625.99,Year,N,Certified
69b547f107de1f89d642a922,Asia,Master's,N,N,4212,1947,West,69583.28,Year,Y,Denied
69b547f107de1f89d642d501,Asia,Bachelor's,Y,N,2423,2009,South,82331.98,Year,Y,Denied
69b53d26c888b997643531b8,Asia,Bachelor's,N,N,46280,2001,Island,305.6728,Hour,Y,Denied
69b547f107de1f89d642a521,Asia,Bachelor's,N,N,1778,1983,South,100850.52,Year,Y,Certified
69b547f107de1f89d642c1e2,South America,Bachelor's,N,N,2400,1968,South,100.7597,Hour,Y,Denied
69b547f107de1f89d642cf6d,Europe,Doctorate,N,N,483,1928,Midwest,10719.6,Year,Y,Certified
69b53d27c888b99764356277,Europe,Bachelor's,Y,N,1364,1998,West,70485.5,Year,Y,Denied
69b547f107de1f89d642cf88,Asia,Bachelor's,Y,N,3269,1999,Midwest,131162.72,Year,Y,Certified
69b547f107de1f89d642b1db,Asia,Bachelor's,N,N,759,1936,West,85562.6,Year,Y,Denied
69b53d27c888b99764356a2e,Asia,Master's,Y,N,691,2007,South,97801.35,Year,Y,Certified
69b547f107de1f89d642d480,North America,High School,N,N,593,2011,Northeast,903.3807,Hour,Y,Denied
69b53d26c888b99764355d73,Asia,Bachelor's,Y,N,3757,1999,West,118999.09,Year,Y,Denied
69b547f107de1f89d642d5e0,North America,Master's,Y,N,5353,1996,Northeast,12512.49,Year,Y,Certified
69b53d26c888b997643521d8,North America,Bachelor's,N,N,518,2012,Northeast,66410.77,Year,Y,Denied
69b547f107de1f89d642ce1b,Asia,Bachelor's,N,N,2879,2000,South,129425.05,Year,Y,Certified
69b547f107de1f89d642c2b3,Asia,Master's,Y,N,3637,1848,Northeast,70307.89,Year,Y,Certified
69b53d26c888b997643519d8,Asia,Master's,N,N,1307,1987,Northeast,665.1571,Hour,Y,Denied
69b53d26c888b99764353d5e,Asia,Master's,Y,N,882,1968,West,107551.18,Year,Y,Certified
69b53d26c888b997643540e5,North America,Master's,N,N,2018,2008,Midwest,209700.47,Year,Y,Certified
69b53d26c888b997643561ab,Europe,Doctorate,Y,N,3011,2004,West,33931.01,Year,Y,Certified
69b547f107de1f89d642c93f,Asia,Master's,Y,N,4189,1869,Northeast,68443.79,Year,Y,Certified
69b547f107de1f89d64304d4,Asia,High School,Y,N,638,2015,Midwest,47281.06,Year,Y,Certified
69b547f107de1f89d642faa6,Asia,Master's,N,N,4783,1993,West,5267.05,Year,N,Denied
69b53d26c888b99764352e78,North America,Master's,Y,N,740,1993,Midwest,14036.3,Year,Y,Certified
69b547f107de1f89d642e1b9,North America,Master's,Y,N,1297,2007,Midwest,47997.26,Year,Y,Certified
69b547f107de1f89d642dd37,Asia,Bachelor's,Y,N,1869,1984,Midwest,186594.05,Year,N,Certified
69b547f107de1f89d642eccf,Asia,Master's,N,N,5408,1920,West,97411.2,Year,Y,Denied
69b547f107de1f89d642e255,Asia,High School,N,N,2289,1986,Midwest,92302.36,Year,Y,Denied
69b53d26c888b9976435291b,Asia,Master's,Y,N,3103,1877,South,101308.39,Year,Y,Certified
69b53d27c888b99764356ee4,North America,High School,N,N,1198,1986,West,67953.82,Year,Y,Certified
69b53d26c888b997643525c8,Asia,Bachelor's,N,N,1444,1892,South,60933.62,Year,N,Denied
69b547f107de1f89d642e776,Europe,Master's,Y,N,44327,1976,West,99091.26,Year,Y,Certified
69b53d27c888b99764356d26,Asia,High School,N,N,434,1998,Midwest,58341.54,Year,Y,Certified
69b547f107de1f89d642a4c6,North America,Doctorate,Y,Y,2518,2010,South,219529.62,Year,Y,Certified
69b547f107de1f89d642e17d,Europe,Doctorate,N,Y,243,2007,Northeast,19549.16,Year,Y,Certified
69b547f107de1f89d642b64e,Asia,High School,Y,N,1035,2012,Midwest,39060.85,Year,Y,Denied
69b53d26c888b997643551c3,Asia,Master's,N,N,1204,1987,South,124460.67,Year,Y,Certified
69b53d27c888b99764356957,Asia,Master's,Y,N,694,1981,Northeast,48764.13,Year,N,Certified
69b547f107de1f89d642fdff,Asia,Bachelor's,Y,N,1954,2008,Midwest,113491.03,Year,Y,Certified
69b547f107de1f89d642c132,Asia,Master's,N,N,2146,2006,Northeast,248137.05,Year,Y,Certified
69b53d26c888b997643544c3,Asia,Bachelor's,N,Y,646,2010,South,125729.45,Year,Y,Certified
69b547f107de1f89d642bcff,Asia,Bachelor's,Y,N,1917,2008,Northeast,63824.11,Year,Y,Certified
69b53d26c888b9976435244b,Asia,High School,Y,N,150,2014,West,122952.87,Year,Y,Denied
69b53d26c888b99764355583,Asia,Master's,Y,N,5567,2004,Northeast,17366.79,Year,Y,Certified
69b547f107de1f89d642ff38,Asia,Bachelor's,N,N,1674,1838,Northeast,254157.54,Year,N,Denied
69b53d26c888b99764354889,Asia,High School,Y,N,1162,1994,Midwest,103061.14,Year,Y,Denied
69b53d26c888b9976435428f,South America,Bachelor's,N,N,1900,2001,South,112556.69,Year,Y,Denied
69b547f107de1f89d642f812,Asia,Master's,Y,N,708,2003,West,48451.96,Year,Y,Denied
69b547f107de1f89d642d0bc,Asia,Bachelor's,Y,N,307,1989,South,84377.19,Year,Y,Denied
69b547f107de1f89d642b44b,Asia,Bachelor's,N,N,914,2007,Midwest,45310.48,Year,Y,Denied
69b547f107de1f89d642c3c4,Asia,Master's,N,Y,271,1963,South,93007.74,Year,Y,Certified
69b53d26c888b9976435223f,Asia,Bachelor's,Y,N,595,1981,South,70460.1,Year,Y,Certified
69b53d26c888b99764355327,Asia,High School,Y,N,86,2012,Northeast,48850.8,Year,Y,Denied
69b547f107de1f89d642c335,Asia,Bachelor's,N,N,432,1890,South,128.27,Hour,Y,Denied
69b53d26c888b99764354582,Europe,Bachelor's,N,N,4094,2011,South,86012.78,Year,Y,Certified
69b547f107de1f89d642e5c4,Asia,High School,N,N,4560,1998,Northeast,37305.69,Year,Y,Denied
69b547f107de1f89d642fb67,Asia,Bachelor's,Y,N,55274,1906,South,65298.93,Year,Y,Denied
69b547f107de1f89d642b416,Asia,Master's,N,N,2459,1988,Midwest,119136.85,Year,Y,Denied
69b53d26c888b99764354f25,Asia,Bachelor's,N,N,293,1954,Northeast,41315.88,Year,Y,Certified
69b53d26c888b99764355137,Asia,Bachelor's,Y,N,11041,2008,West,29671.51,Year,Y,Certified
69b547f107de1f89d642c031,Asia,Master's,N,N,31502,1868,Northeast,51025.89,Year,Y,Certified
69b547f107de1f89d642ebca,Asia,Bachelor's,Y,N,4537,1968,Northeast,224523.8,Year,Y,Denied
69b53d26c888b997643559e8,North America,Master's,Y,N,5011,1969,Midwest,35299.53,Year,Y,Certified
69b53d26c888b99764355ce3,Europe,Master's,Y,N,1516,1839,West,49458.33,Year,Y,Certified
69b53d27c888b99764356802,South America,Doctorate,Y,N,4401,1998,Northeast,39041.64,Year,Y,Certified
69b547f107de1f89d642d65c,Asia,Bachelor's,N,N,449,1960,West,133675.89,Year,Y,Denied
69b53d26c888b99764354035,Asia,Master's,N,N,333,1925,South,29031.81,Year,Y,Denied
69b547f107de1f89d642c3c6,Europe,Master's,N,N,2683,1995,South,239.6427,Hour,Y,Denied
69b53d27c888b99764356b53,Asia,Bachelor's,N,N,1272,2011,Northeast,140159.53,Year,Y,Denied
69b53d26c888b99764354b6b,North America,Bachelor's,N,N,940,2013,South,108881.03,Year,Y,Certified
69b53d26c888b99764353284,Asia,Doctorate,N,N,115,1977,South,96289.72,Year,Y,Certified
69b547f107de1f89d642e7c6,Asia,Bachelor's,Y,N,2644,2002,Midwest,17707.11,Year,Y,Certified
69b547f107de1f89d642ae4f,Asia,Master's,N,N,578,1950,Midwest,192658.33,Year,Y,Denied
69b53d27c888b997643568fa,Europe,Master's,Y,Y,277,1996,South,25331.81,Year,Y,Certified
69b53d26c888b9976435520e,Asia,Master's,Y,N,2036,2014,West,74452.46,Year,N,Certified
69b547f107de1f89d642e0ad,Asia,High School,Y,N,619,2007,South,47672.29,Year,Y,Denied
69b547f107de1f89d642dbf1,Europe,Bachelor's,N,Y,4425,2008,South,73657.29,Year,Y,Denied
69b53d26c888b99764353efd,Asia,Bachelor's,N,N,943,2000,West,107445.51,Year,Y,Denied
69b53d27c888b997643562f3,Asia,Bachelor's,N,N,95737,1999,Midwest,95188.57,Year,Y,Certified
69b53d26c888b9976435163c,Europe,Bachelor's,Y,N,2423,1838,West,2927.34,Year,Y,Certified
69b547f107de1f89d642b923,Asia,Master's,Y,N,1989,1902,Northeast,106533.08,Year,Y,Certified
69b53d26c888b99764355acf,Asia,Bachelor's,N,N,3720,1858,West,64994.93,Year,Y,Certified
69b547f107de1f89d642f675,Asia,Master's,N,N,3587,2010,South,67091.34,Year,Y,Certified
69b53d26c888b99764353006,South America,Bachelor's,Y,N,921,2003,Midwest,29133.31,Year,Y,Denied
69b53d27c888b99764356d8f,Asia,Master's,N,Y,1231,1999,South,59901.83,Year,Y,Certified
69b547f107de1f89d642af82,Asia,High School,Y,N,1136,2004,Northeast,53973.31,Year,Y,Denied
69b53d26c888b99764351963,Asia,Bachelor's,Y,N,1849,1932,South,143260.47,Year,Y,Certified
69b547f107de1f89d642d097,Asia,Bachelor's,N,Y,2090,2011,South,109495.97,Year,Y,Certified
69b53d27c888b99764356801,Europe,Master's,Y,N,1341,1996,Midwest,99648.13,Year,Y,Certified
69b547f107de1f89d642d023,Asia,Master's,N,N,127,1902,South,118955.57,Year,N,Certified
69b547f107de1f89d642b6ee,Asia,High School,Y,N,61,1997,Midwest,34377.42,Year,Y,Denied
69b547f107de1f89d642f3df,Asia,High School,N,N,2888,1993,Northeast,110594.85,Year,Y,Denied
69b53d26c888b99764354980,Asia,Bachelor's,Y,N,19177,2008,Midwest,113314.44,Year,Y,Certified
69b547f107de1f89d642ebc7,Asia,Bachelor's,Y,N,1354,1977,West,137296.22,Year,Y,Denied
69b53d26c888b99764351b27,North America,Master's,Y,N,2974,2012,South,64889.36,Year,N,Certified
69b53d26c888b99764353bf8,Asia,Bachelor's,N,N,1627,2011,Northeast,50743.32,Year,Y,Denied
69b547f107de1f89d64303ff,Asia,Bachelor's,N,N,604,1981,South,54314.94,Year,Y,Certified
69b547f107de1f89d642d1c6,Oceania,Doctorate,Y,N,3824,1977,West,10065.0,Year,Y,Certified
69b53d26c888b99764353817,Asia,Bachelor's,Y,N,4878,2003,Midwest,82190.31,Year,N,Certified
69b547f107de1f89d642cf4e,Europe,High School,N,N,5284,1997,Northeast,47037.14,Year,Y,Denied
69b547f107de1f89d642e21f,Asia,Master's,N,N,551,1935,South,125.76,Hour,Y,Denied
69b53d27c888b99764356dca,Asia,Master's,N,N,3000,2000,Northeast,166.8968,Hour,Y,Denied
69b53d26c888b99764353464,North America,High School,Y,N,2921,1997,South,21711.65,Year,Y,Certified
69b53d26c888b997643517a6,Asia,High School,Y,N,4562,2006,Northeast,88925.59,Month,Y,Denied
69b547f107de1f89d642d117,Asia,Master's,Y,N,732,1937,Northeast,53552.67,Year,N,Certified
69b53d26c888b99764351787,Asia,Master's,N,N,1313,1889,Midwest,157199.78,Year,Y,Certified
69b53d26c888b997643543a1,Asia,Bachelor's,Y,N,1917,1998,South,96485.36,Year,Y,Certified
69b547f107de1f89d642b942,Asia,Doctorate,N,N,2192,1960,South,133706.57,Year,Y,Certified
69b547f107de1f89d642a5a2,Asia,Bachelor's,Y,N,137,1993,South,23649.64,Year,Y,Certified
69b53d26c888b9976435178d,North America,High School,N,Y,23483,2000,South,65681.0,Year,Y,Certified
69b547f107de1f89d6430683,North America,Master's,Y,N,517,1993,West,98116.95,Year,Y,Certified
69b547f107de1f89d642eb9a,Asia,Bachelor's,N,N,2008,1998,West,64649.54,Year,Y,Denied
69b547f107de1f89d642dd5e,North America,High School,Y,N,1973,2001,West,123836.68,Year,Y,Denied
69b547f107de1f89d642ceb8,Europe,Master's,Y,N,776,2003,Northeast,94497.67,Year,Y,Certified
69b547f107de1f89d642b2a4,Europe,High School,Y,Y,2167,2007,West,74543.24,Year,Y,Denied
69b547f107de1f89d642c4f3,Asia,Bachelor's,Y,N,4473,1915,Northeast,154026.23,Year,Y,Denied
69b53d27c888b9976435626a,Asia,Bachelor's,N,Y,2334,2008,West,82768.11,Year,Y,Certified
69b547f107de1f89d642c5e5,Asia,Bachelor's,N,N,1876,2002,South,106556.06,Year,Y,Certified
69b547f107de1f89d642f67f,Asia,High School,N,N,699,2011,South,133819.93,Year,Y,Certified
69b53d26c888b99764351aca,Asia,Bachelor's,Y,N,18049,1996,West,518.0265,Hour,Y,Certified
69b547f107de1f89d642cb00,Asia,Bachelor's,N,Y,66319,2007,Northeast,146925.37,Year,Y,Denied
69b547f107de1f89d642e2aa,Europe,Bachelor's,Y,N,3114,1902,Midwest,157624.89,Year,Y,Certified
69b53d26c888b99764353097,Asia,Master's,Y,N,2273,1987,South,33529.41,Year,Y,Certified
69b547f107de1f89d642c3d3,Asia,Master's,N,Y,3905,2006,South,194535.66,Year,Y,Certified
69b547f107de1f89d642e989,Asia,Bachelor's,Y,Y,2348,1957,South,613.8004,Hour,Y,Certified
69b53d26c888b997643517a9,Asia,Bachelor's,Y,N,137,1993,South,23649.64,Year,Y,Certified
69b53d26c888b99764355d3e,Asia,Master's,Y,N,18144,2009,Northeast,138135.87,Year,Y,Denied
69b547f107de1f89d642aada,Asia,Master's,Y,N,3062,2014,West,56979.8,Year,Y,Certified
69b547f107de1f89d642d8d5,Asia,Bachelor's,Y,N,553,2014,South,81859.29,Year,Y,Certified
69b53d26c888b99764352862,North America,Bachelor's,Y,N,4849,1993,West,16308.15,Year,Y,Denied
69b53d26c888b997643525b0,Asia,Bachelor's,Y,N,1550,1996,West,148394.16,Year,Y,Certified
69b547f107de1f89d642bce7,Asia,Master's,Y,N,3120,2001,West,16891.35,Year,Y,Certified
69b53d26c888b99764351c7e,Asia,Master's,N,N,2477,1971,South,30088.2,Year,Y,Certified
69b53d26c888b9976435286b,Asia,Bachelor's,N,N,75,2005,Northeast,103417.74,Year,Y,Denied
69b53d26c888b99764353003,Asia,Bachelor's,Y,N,1198,1977,South,92156.82,Year,Y,Certified
69b53d26c888b9976435384e,Asia,Bachelor's,Y,Y,1220,2005,South,84577.92,Year,Y,Denied
69b53d26c888b997643516ed,Europe,Master's,Y,N,5260,1994,West,91689.54,Year,Y,Certified
69b547f107de1f89d642d4db,Europe,Master's,Y,N,4316,1983,South,70964.92,Year,Y,Certified
69b547f107de1f89d642f9a7,Asia,Bachelor's,N,N,3591,2004,West,82386.33,Year,Y,Certified
69b547f107de1f89d642b55e,Asia,Master's,Y,N,3887,2009,Northeast,39315.41,Year,N,Certified
69b547f107de1f89d642bea1,South America,Doctorate,Y,N,4261,1985,Midwest,72313.38,Year,Y,Certified
69b547f107de1f89d642aa4d,Asia,Bachelor's,N,N,36459,1884,West,150657.25,Year,Y,Denied
69b547f107de1f89d642deaf,Asia,Master's,Y,N,1872,2005,Northeast,77632.48,Year,Y,Certified
69b53d26c888b9976435225a,Asia,Master's,Y,N,2281,1993,Midwest,82369.06,Year,Y,Certified
69b53d27c888b997643574f4,Asia,Master's,Y,N,3322,1853,West,56777.41,Year,Y,Denied
69b53d27c888b9976435751d,Asia,Master's,Y,N,1707,2005,Midwest,40478.13,Year,Y,Certified
69b53d26c888b99764355fda,Asia,Master's,Y,N,2597,1870,West,39399.67,Year,N,Certified
69b53d26c888b99764354cda,Europe,Master's,Y,N,249,2004,West,9658.49,Year,Y,Certified
69b53d26c888b997643557cd,Europe,Bachelor's,Y,N,485,2005,South,128847.07,Year,N,Certified
69b547f107de1f89d642dcbb,North America,Master's,Y,N,1276,1948,Northeast,38364.01,Year,Y,Denied
69b547f107de1f89d642a69f,North America,High School,Y,N,1446,1988,Northeast,62273.39,Week,Y,Certified
69b547f107de1f89d642f59d,Asia,Bachelor's,Y,N,162,2009,Northeast,68495.2,Year,Y,Denied
69b547f107de1f89d6430393,South America,High School,Y,Y,1477,2004,West,92861.12,Year,Y,Certified
69b53d26c888b99764353a37,North America,Master's,Y,N,3196,1985,West,89146.5,Year,Y,Denied
69b547f107de1f89d642d9c4,Europe,Master's,Y,N,974,1928,South,27695.7,Year,Y,Certified
69b53d26c888b99764353675,Asia,Master's,Y,N,1326,1997,Northeast,26497.03,Year,Y,Certified
69b547f107de1f89d642ad9a,Asia,Bachelor's,N,N,774,1994,West,208805.24,Year,Y,Denied
69b53d27c888b9976435721b,Asia,Master's,Y,N,2702,1912,Midwest,75372.78,Year,Y,Certified
69b53d26c888b99764353da8,Asia,Master's,N,N,138,1888,Northeast,228.2617,Hour,Y,Denied
69b547f107de1f89d642ac08,North America,High School,Y,N,921,2007,Northeast,51798.26,Year,Y,Certified
69b547f107de1f89d642e068,Asia,Master's,Y,N,4100,1958,Northeast,186866.95,Year,Y,Certified
69b547f107de1f89d642ce75,Europe,Bachelor's,Y,N,1400,1837,West,43057.14,Year,Y,Denied
69b547f107de1f89d642f51b,Europe,High School,Y,Y,1489,1845,West,65525.81,Year,Y,Certified
69b53d26c888b9976435489f,Europe,Doctorate,Y,N,1190,1972,West,82538.1,Year,Y,Certified
69b53d26c888b997643558f7,Asia,Master's,Y,N,1619,2004,Midwest,49111.05,Year,Y,Certified
69b547f107de1f89d642a9d5,Asia,Bachelor's,Y,N,42,1984,South,111423.13,Year,Y,Certified
69b547f107de1f89d642e5f0,Asia,Master's,Y,N,1159,2013,Northeast,103896.2,Year,Y,Certified
69b53d26c888b997643556fe,Asia,Bachelor's,N,N,2535,1911,South,128883.16,Year,Y,Denied
69b53d26c888b9976435412f,North America,Master's,Y,N,691,1992,Midwest,147430.45,Year,Y,Certified
69b547f107de1f89d642b0e1,North America,Master's,Y,N,1498,1999,South,30103.71,Year,Y,Certified
69b547f107de1f89d642c25a,Europe,Bachelor's,N,N,2714,2001,Northeast,38627.38,Year,Y,Certified
69b53d26c888b99764352a2b,Asia,Bachelor's,N,N,3725,1878,West,56862.79,Year,Y,Denied
69b53d27c888b99764356ebc,Asia,Bachelor's,Y,N,370,2005,Midwest,73806.47,Year,Y,Denied
